url_path,views_total,views_unique
/vladdoster/dotfiles,20,10
/vladdoster/dotfiles/pulls,3,2
/vladdoster/dotfiles/blob/master/.gitignore,2,2
/vladdoster/dotfiles/commit/1d9958d41040f2e2e185403d2154b94226798913,2,2
/vladdoster/dotfiles/commit/6c88b81c9afeb0883dd13cdeddbeecbc020b2ed5,2,2
/vladdoster/dotfiles/commit/800dcfbe3ec8eb28c70330ab839a856dd9c1d93e,2,2
/vladdoster/dotfiles/commit/83800ced0ea0d2f1a4f17f7ca430b2e0e360c9a9,2,2
/vladdoster/dotfiles/commit/fd7db00b968675b31cc18f4d042319b10508f0fc,2,2
/vladdoster/dotfiles/issues,2,2
/vladdoster/dotfiles/blob/master/CHANGELOG.md,1,1
