url_path,views_total,views_unique
/vladdoster/dotfiles/blob/master/.local/bin/statusbar/network_traffic,5,1
/vladdoster/dotfiles/tree/master/zsh,4,1
/vladdoster/dotfiles/tree/master/.local/bin,3,1
/vladdoster/dotfiles/tree/master/.local/bin/statusbar,3,1
/vladdoster/dotfiles/tree/master/zsh/.config/zsh,3,1
/vladdoster/dotfiles,2,2
/vladdoster/dotfiles/blob/master/zsh/.config/zsh/rc.d/06-zinit.zsh,2,1
/vladdoster/dotfiles/blob/master/zsh/.config/zsh/.zshrc,2,1
/vladdoster/dotfiles/blob/master/zsh/.zshenv,2,1
/vladdoster/dotfiles/tree/master/zsh/.config/zsh/completions,2,1
