url_path,views_total,views_unique
/vladdoster/dotfiles/tree/master/zsh/.config/zsh/rc.d,29,4
/vladdoster/dotfiles/tree/master/zsh/.config/zsh,25,4
/vladdoster/dotfiles,21,6
/vladdoster/dotfiles/tree/master/zsh,15,5
/vladdoster/dotfiles/blob/master/zsh/.config/zsh/rc.d/02-dirs.zsh,14,3
/vladdoster/dotfiles/blob/master/zsh/.config/zsh/.zshrc,12,3
/vladdoster/dotfiles/blob/master/zsh/.config/zsh/rc.d/04-zinit.zsh,11,1
/vladdoster/dotfiles/tree/master/zsh/.config/zsh/functions,8,3
/vladdoster/dotfiles/blob/master/zsh/.config/zsh/rc.d/03-zinit.zsh,7,3
/vladdoster/dotfiles/blob/master/zsh/.zlogin,7,3
