url_path,views_total,views_unique
/vladdoster/dotfiles,9,7
/vladdoster/dotfiles/commits/master,5,1
/vladdoster/dotfiles/commits,2,2
/vladdoster/dotfiles/blob/master/git/.config/git/config,2,1
/vladdoster/dotfiles/blob/2a6a43a88e6f39efd52d8322198ca50b3b31cae8/CHANGELOG.md,1,1
/vladdoster/dotfiles/blob/master/.gitignore,1,1
/vladdoster/dotfiles/commit/0ae6e6bc84ce4daf7fb2c2984dd09c228411f84c,1,1
/vladdoster/dotfiles/commit/0feb656429f04c86f45c55aba7e656fd9212e566,1,1
/vladdoster/dotfiles/commit/33332bd4446b0b155b1c823d54b32ebac3ed0986,1,1
/vladdoster/dotfiles/commit/465ebb73b4951865f065a22e7ea7bc1f7ef83653,1,1
