url_path,views_total,views_unique
/vladdoster/dotfiles/tree/master/zsh/.config/zsh,26,4
/vladdoster/dotfiles/tree/master/zsh,25,5
/vladdoster/dotfiles,24,7
/vladdoster/dotfiles/blob/master/zsh/.config/zsh/zinit.zsh,10,1
/vladdoster/dotfiles/tree/master/zsh/.config/zsh/rc.d,9,2
/vladdoster/dotfiles/blob/master/zsh/.config/zsh/.zshrc,8,4
/vladdoster/dotfiles/blob/master/zsh/.zlogin,7,3
/vladdoster/dotfiles/blob/master/zsh/.zprofile,7,3
/vladdoster/dotfiles/tree/master/bin/.local,7,1
/vladdoster/dotfiles/blob/master/zsh/.zshenv,6,3
