url_path,views_total,views_unique
/vladdoster/dotfiles/blob/master/zsh/.config/zsh/rc.d/06-zinit.zsh,17,1
/vladdoster/dotfiles/blob/master/zsh/.config/zsh/.zshrc,13,1
/vladdoster/dotfiles/blob/master/zsh/.config/zsh/.zprofile,8,1
/vladdoster/dotfiles/blob/master/zsh/.config/zsh/rc.d/00-env.zsh,7,1
/vladdoster/dotfiles/blob/master/zsh/.config/zsh/rc.d/05-completion.zsh,7,1
/vladdoster/dotfiles/blob/master/zsh/.zshenv,7,1
/vladdoster/dotfiles/blob/master/zsh/.config/zsh/rc.d/04-clipboard.zsh,6,1
/vladdoster/dotfiles/blob/master/Makefile,5,1
/vladdoster/dotfiles/blob/master/zsh/.config/zsh/rc.d/01-alias.zsh,5,1
/vladdoster/dotfiles/blob/master/zsh/.config/zsh/rc.d/07-prompt.zsh,5,1
