url_path,views_total,views_unique
/vladdoster/dotfiles/blob/master/zsh/.config/zsh/rc.d/01-alias.zsh,5,1
/vladdoster/dotfiles,3,2
/vladdoster/dotfiles/blob/master/zsh/.config/zsh/.zprofile,3,1
/vladdoster/dotfiles/blob/master/zsh/.config/zsh/.zshrc,3,1
/vladdoster/dotfiles/tree/master,2,2
/vladdoster/dotfiles/blob/master/zsh/.config/zsh/rc.d/04-clipboard.zsh,2,1
/vladdoster/dotfiles/blob/master/zsh/.config/zsh/rc.d/06-zinit.zsh,2,1
/vladdoster/dotfiles/blob/master/zsh/.zshenv,2,1
/vladdoster/dotfiles/blob/master/Brewfile,1,1
/vladdoster/dotfiles/blob/master/.local/bin/statusbar/cpu,1,1
