url_path,views_total,views_unique
/vladdoster/dotfiles/tree/master/zsh/.config/zsh,9,1
/vladdoster/dotfiles/tree/master/.github,5,1
/vladdoster/dotfiles/tree/master/zsh/.config/zsh/rc.d,5,1
/vladdoster/dotfiles/blob/master/zsh/.config/zsh/.zshrc,4,1
/vladdoster/dotfiles/tree/master/stow,4,1
/vladdoster/dotfiles/tree/master/.github/workflows,3,1
/vladdoster/dotfiles/tree/master/zsh,3,1
/vladdoster/dotfiles/tree/master/zsh/.config/zsh/completions,3,1
/vladdoster/dotfiles,2,2
/vladdoster/dotfiles/blob/master/.github/workflows/cleanup-runs.yml,2,1
