url_path,views_total,views_unique
/vladdoster/dotfiles,11,3
/vladdoster/dotfiles/tree/master/zsh/.config/zsh,9,1
/vladdoster/dotfiles/tree/master/zsh/.config/zsh/functions,8,1
/vladdoster/dotfiles/edit/master/zsh/.config/zsh/functions/dkr,6,1
/vladdoster/dotfiles/blob/master/zsh/.config/zsh/functions/c,4,1
/vladdoster/dotfiles/blob/master/zsh/.config/zsh/functions/dkr,4,1
/vladdoster/dotfiles/tree/master/zsh,4,1
/vladdoster/dotfiles/blob/master/.local/bin/statusbar/network_traffic,3,1
/vladdoster/dotfiles/actions,2,1
/vladdoster/dotfiles/actions/workflows/release.yml,2,1
