url_path,views_total,views_unique
/vladdoster/dotfiles/blob/master/zsh/.config/zsh/rc.d/07-prompt.zsh,24,1
/vladdoster/dotfiles/blob/23852314cf226e34b158d7769ee0bdf2e64d0720/zsh/.config/zsh/rc.d/03-zinit.zsh,6,2
/vladdoster/dotfiles/tree/23852314cf226e34b158d7769ee0bdf2e64d0720/zsh/.config/zsh/rc.d,5,1
/vladdoster/dotfiles/tree/master/zsh,5,1
/vladdoster/dotfiles/tree/master/zsh/.config/zsh,4,1
/vladdoster/dotfiles/blob/23852314cf226e34b158d7769ee0bdf2e64d0720/zsh/.config/zsh/rc.d/02-completion.zsh,3,1
/vladdoster/dotfiles/tree/master/kitty/.config/kitty,3,1
/vladdoster/dotfiles/tree/master/zsh/.config/zsh/functions,3,1
/vladdoster/dotfiles,2,2
/vladdoster/dotfiles/blob/23852314cf226e34b158d7769ee0bdf2e64d0720/zsh/.config/zsh/rc.d/00-env.zsh,2,1
