url_path,views_total,views_unique
/vladdoster/dotfiles/tree/master/zsh/.config/zsh,27,3
/vladdoster/dotfiles/tree/master/zsh,25,4
/vladdoster/dotfiles,22,8
/vladdoster/dotfiles/blob/master/zsh/.config/zsh/zinit.zsh,14,1
/vladdoster/dotfiles/tree/master/git/.config/git,9,3
/vladdoster/dotfiles/blob/master/git/.config/git/config,8,3
/vladdoster/dotfiles/tree/master/bin/.local,8,2
/vladdoster/dotfiles/tree/master/zsh/.config/zsh/rc.d,8,1
/vladdoster/dotfiles/blob/master/zsh/.config/zsh/.zshrc,7,3
/vladdoster/dotfiles/blob/master/zsh/.zlogin,6,2
