url_path,views_total,views_unique
/vladdoster/dotfiles,19,3
/vladdoster/dotfiles/tree/master/zsh,6,3
/vladdoster/dotfiles/tree/master/zsh/.config/zsh,5,2
/vladdoster/dotfiles/tree/master/.github/workflows,5,1
/vladdoster/dotfiles/blob/master/.github/workflows/release.yml,4,1
/vladdoster/dotfiles/pulls,4,1
/vladdoster/dotfiles/tree/master/.github,4,1
/vladdoster/dotfiles/blob/master/zsh/.config/zsh/rc.d/04-zinit.zsh,3,2
/vladdoster/dotfiles/blob/master/zsh/.zshenv,3,1
/vladdoster/dotfiles/commit/f714d4da9e08b506e285d5d9b944ddd7dfb5fd83,3,1
