url_path,views_total,views_unique
/vladdoster/dotfiles,30,9
/vladdoster/dotfiles/actions,8,2
/vladdoster/dotfiles/blob/master/git/.config/git/config,8,2
/vladdoster/dotfiles/tree/master/git/.config/git,8,2
/vladdoster/dotfiles/actions/workflows/release.yml,8,1
/vladdoster/dotfiles/blob/master/.github/workflows/cleanup-runs.yml,6,1
/vladdoster/dotfiles/blob/master/zsh/.config/zsh/rc.d/04-zinit.zsh,5,2
/vladdoster/dotfiles/tree/master/zsh,3,2
/vladdoster/dotfiles/tree/master/zsh/.config/zsh,3,2
/vladdoster/dotfiles/tree/master/zsh/.config/zsh/rc.d,3,2
