url_path,views_total,views_unique
/vladdoster/dotfiles/pull/52/commits,30,1
/vladdoster/dotfiles,27,7
/vladdoster/dotfiles/pulls,17,2
/vladdoster/dotfiles/blob/master/zsh/.config/zsh/rc.d/04-zinit.zsh,15,15
/vladdoster/dotfiles/pull/52,11,1
/vladdoster/dotfiles/actions,4,1
/vladdoster/dotfiles/actions/workflows/release.yml,4,1
/vladdoster/dotfiles/blob/master/docker/Makefile,3,2
/vladdoster/dotfiles/commit/216d4be332dbfc097c8dc0608a52ff9c1ec75055,3,1
/vladdoster/dotfiles/pull/52/changes/f3957e23c6ab98cbef10bc55ee5a96a2b99ee3a0,3,1
