url_path,views_total,views_unique
/vladdoster/dotfiles/tree/master/zsh/.config/zsh/rc.d,13,2
/vladdoster/dotfiles/blob/master/zsh/.config/zsh/rc.d/06-zinit.zsh,11,2
/vladdoster/dotfiles,7,4
/vladdoster/dotfiles/tree/master/zsh,7,2
/vladdoster/dotfiles/tree/master/zsh/.config/zsh,7,2
/vladdoster/dotfiles/blob/master/zsh/.config/zsh/rc.d/01-alias.zsh,5,1
/vladdoster/dotfiles/blob/master/.local/bin/statusbar/cpu,4,1
/vladdoster/dotfiles/blob/master/zsh/.config/zsh/.zshrc,4,1
/vladdoster/dotfiles/tree/master/yabai/.config/yabai,4,1
/vladdoster/dotfiles/commits/master,3,1
