url_path,views_total,views_unique
/vladdoster/dotfiles/issues,15,15
/vladdoster/dotfiles,13,12
/vladdoster/dotfiles/pulls,3,3
/vladdoster/dotfiles/blob/455560bbf3eb1b065404b28550e9445f7abfc56c/zsh/.config/zsh/zinit.zsh,1,1
/vladdoster/dotfiles/blob/master/Makefile,1,1
/vladdoster/dotfiles/blob/master/docker/Makefile,1,1
/vladdoster/dotfiles/blob/master/pip/.config/pip/pip.conf,1,1
/vladdoster/dotfiles/blob/master/vim/.vimrc,1,1
/vladdoster/dotfiles/pull/28,1,1
/vladdoster/dotfiles/releases/tag/v4.52.1,1,1
