url_path,views_total,views_unique
/vladdoster/dotfiles/tree/master/zsh/.config/zsh/rc.d,11,1
/vladdoster/dotfiles,9,4
/vladdoster/dotfiles/tree/master/zsh/.config/zsh,9,3
/vladdoster/dotfiles/tree/master/zsh,7,3
/vladdoster/dotfiles/blob/master/zsh/.zshenv,6,2
/vladdoster/dotfiles/blob/master/zsh/.config/zsh/rc.d/04-zinit.zsh,6,1
/vladdoster/dotfiles/blob/master/zsh/.config/zsh/.zshrc,5,3
/vladdoster/dotfiles/blob/master/zsh/.config/zsh/rc.d/02-dirs.zsh,5,1
/vladdoster/dotfiles/blob/master/.github/workflows/release.yml,4,1
/vladdoster/dotfiles/blob/master/zsh/.zprofile,3,2
