url_path,views_total,views_unique
/vladdoster/dotfiles,23,10
/vladdoster/dotfiles/actions/workflows/release.yml,5,1
/vladdoster/dotfiles/blob/master/git/.config/git/config,4,2
/vladdoster/dotfiles/actions/workflows/cleanup-runs.yml,4,1
/vladdoster/dotfiles/releases,4,1
/vladdoster/dotfiles/pulls,2,2
/vladdoster/dotfiles/tree/master/git/.config/git,2,2
/vladdoster/dotfiles/actions,2,1
/vladdoster/dotfiles/actions/runs/33073552158,2,1
/vladdoster/dotfiles/blob/9956913b60e6b24713b83c1b8d5400208b314d3b/zsh/.config/zsh/.zprofile,2,1
