time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-07 00:00:00+00:00,15,4,,
2024-12-08 00:00:00+00:00,18,3,,
2024-12-09 00:00:00+00:00,26,4,,
2024-12-10 00:00:00+00:00,19,7,2.0,1.0
2024-12-11 00:00:00+00:00,17,6,4.0,4.0
2024-12-12 00:00:00+00:00,15,4,,
2024-12-13 00:00:00+00:00,14,3,6.0,2.0
2024-12-14 00:00:00+00:00,14,3,,
2024-12-15 00:00:00+00:00,17,5,,
2024-12-16 00:00:00+00:00,15,3,1.0,1.0
2024-12-17 00:00:00+00:00,18,5,2.0,1.0
2024-12-18 00:00:00+00:00,15,2,,
2024-12-19 00:00:00+00:00,13,2,1.0,1.0
2024-12-20 00:00:00+00:00,20,7,1.0,1.0
