time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-04 00:00:00+00:00,16,4,,
2024-11-05 00:00:00+00:00,16,4,3.0,1.0
2024-11-06 00:00:00+00:00,18,6,3.0,2.0
2024-11-07 00:00:00+00:00,16,5,8.0,4.0
2024-11-08 00:00:00+00:00,19,6,,
2024-11-09 00:00:00+00:00,14,3,3.0,2.0
2024-11-10 00:00:00+00:00,15,4,5.0,1.0
2024-11-11 00:00:00+00:00,13,2,,
2024-11-12 00:00:00+00:00,23,6,2.0,2.0
2024-11-13 00:00:00+00:00,21,7,,
2024-11-14 00:00:00+00:00,17,5,,
2024-11-15 00:00:00+00:00,14,3,1.0,1.0
2024-11-16 00:00:00+00:00,17,5,1.0,1.0
2024-11-17 00:00:00+00:00,14,3,2.0,1.0
