time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-27 00:00:00+00:00,32,12,0,0
2026-06-28 00:00:00+00:00,44,10,0,0
2026-06-29 00:00:00+00:00,27,10,0,0
2026-06-30 00:00:00+00:00,29,9,0,0
2026-07-01 00:00:00+00:00,34,14,1,1
2026-07-02 00:00:00+00:00,32,11,1,1
2026-07-03 00:00:00+00:00,26,9,0,0
2026-07-04 00:00:00+00:00,29,11,0,0
2026-07-05 00:00:00+00:00,35,13,1,1
2026-07-06 00:00:00+00:00,33,12,0,0
2026-07-07 00:00:00+00:00,32,12,0,0
2026-07-08 00:00:00+00:00,29,10,0,0
2026-07-09 00:00:00+00:00,44,18,3,2
2026-07-10 00:00:00+00:00,37,17,4,3
