time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-28 00:00:00+00:00,15,3,1.0,1.0
2024-12-29 00:00:00+00:00,20,2,2.0,2.0
2024-12-30 00:00:00+00:00,19,6,9.0,3.0
2024-12-31 00:00:00+00:00,22,4,,
2025-01-01 00:00:00+00:00,14,3,,
2025-01-02 00:00:00+00:00,14,3,9.0,3.0
2025-01-03 00:00:00+00:00,18,5,3.0,2.0
2025-01-04 00:00:00+00:00,19,4,3.0,3.0
2025-01-05 00:00:00+00:00,15,4,6.0,2.0
2025-01-06 00:00:00+00:00,17,6,1.0,1.0
2025-01-07 00:00:00+00:00,18,7,5.0,2.0
2025-01-08 00:00:00+00:00,16,5,4.0,2.0
2025-01-09 00:00:00+00:00,18,5,,
2025-01-10 00:00:00+00:00,18,5,2.0,2.0
