time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-26 00:00:00+00:00,25,8,,
2025-06-27 00:00:00+00:00,26,8,,
2025-06-28 00:00:00+00:00,30,10,7.0,7.0
2025-06-29 00:00:00+00:00,38,14,4.0,4.0
2025-06-30 00:00:00+00:00,44,15,7.0,3.0
2025-07-01 00:00:00+00:00,29,10,1.0,1.0
2025-07-02 00:00:00+00:00,57,18,1.0,1.0
2025-07-03 00:00:00+00:00,28,9,,
2025-07-04 00:00:00+00:00,29,10,3.0,1.0
2025-07-05 00:00:00+00:00,31,10,1.0,1.0
2025-07-06 00:00:00+00:00,43,14,2.0,1.0
2025-07-07 00:00:00+00:00,35,13,4.0,2.0
2025-07-08 00:00:00+00:00,40,14,,
2025-07-09 00:00:00+00:00,28,9,3.0,2.0
