time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-07-09 00:00:00+00:00,10,4,1.0,1.0
2023-07-10 00:00:00+00:00,17,9,1.0,1.0
2023-07-11 00:00:00+00:00,10,7,,
2023-07-12 00:00:00+00:00,14,7,2.0,2.0
2023-07-13 00:00:00+00:00,5,3,1.0,1.0
2023-07-14 00:00:00+00:00,7,4,3.0,1.0
2023-07-15 00:00:00+00:00,14,6,1.0,1.0
2023-07-16 00:00:00+00:00,2,2,,
2023-07-17 00:00:00+00:00,7,4,,
2023-07-18 00:00:00+00:00,2,2,11.0,2.0
2023-07-19 00:00:00+00:00,4,3,8.0,2.0
2023-07-20 00:00:00+00:00,8,4,1.0,1.0
2023-07-21 00:00:00+00:00,43,5,1.0,1.0
2023-07-22 00:00:00+00:00,8,4,,
