time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-09 00:00:00+00:00,51,12,3,1
2026-09-10 00:00:00+00:00,30,10,1,1
2026-09-11 00:00:00+00:00,29,12,0,0
2026-09-12 00:00:00+00:00,29,11,0,0
2026-09-13 00:00:00+00:00,23,9,0,0
2026-09-14 00:00:00+00:00,23,9,0,0
2026-09-15 00:00:00+00:00,21,10,1,1
2026-09-16 00:00:00+00:00,25,10,2,2
2026-09-17 00:00:00+00:00,28,13,1,1
2026-09-18 00:00:00+00:00,32,13,2,2
2026-09-19 00:00:00+00:00,36,13,2,2
2026-09-20 00:00:00+00:00,52,17,1,1
2026-09-21 00:00:00+00:00,31,14,5,2
2026-09-22 00:00:00+00:00,44,18,0,0
