time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-21 00:00:00+00:00,27,10,1.0,1.0
2025-07-22 00:00:00+00:00,32,12,5.0,2.0
2025-07-23 00:00:00+00:00,31,11,2.0,1.0
2025-07-24 00:00:00+00:00,27,9,2.0,1.0
2025-07-25 00:00:00+00:00,32,11,5.0,2.0
2025-07-26 00:00:00+00:00,31,11,,
2025-07-27 00:00:00+00:00,26,8,,
2025-07-28 00:00:00+00:00,46,13,2.0,1.0
2025-07-29 00:00:00+00:00,28,8,,
2025-07-30 00:00:00+00:00,24,7,1.0,1.0
2025-07-31 00:00:00+00:00,39,13,6.0,1.0
2025-08-01 00:00:00+00:00,35,13,6.0,2.0
2025-08-02 00:00:00+00:00,30,11,,
2025-08-03 00:00:00+00:00,27,10,,
