time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-29 00:00:00+00:00,17,5,1.0,1.0
2025-01-30 00:00:00+00:00,40,12,3.0,1.0
2025-01-31 00:00:00+00:00,34,11,,
2025-02-01 00:00:00+00:00,37,12,1.0,1.0
2025-02-02 00:00:00+00:00,28,9,,
2025-02-03 00:00:00+00:00,28,9,2.0,2.0
2025-02-04 00:00:00+00:00,27,9,,
2025-02-05 00:00:00+00:00,30,10,4.0,1.0
2025-02-06 00:00:00+00:00,30,10,,
2025-02-07 00:00:00+00:00,26,8,3.0,2.0
2025-02-08 00:00:00+00:00,33,11,8.0,3.0
2025-02-09 00:00:00+00:00,31,10,,
2025-02-10 00:00:00+00:00,34,12,,
2025-02-11 00:00:00+00:00,20,6,,
