time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-18 00:00:00+00:00,35,11,1.0,1.0
2025-05-19 00:00:00+00:00,26,8,,
2025-05-20 00:00:00+00:00,42,13,3.0,2.0
2025-05-21 00:00:00+00:00,32,11,1.0,1.0
2025-05-22 00:00:00+00:00,30,10,5.0,2.0
2025-05-23 00:00:00+00:00,36,13,,
2025-05-24 00:00:00+00:00,28,9,11.0,4.0
2025-05-25 00:00:00+00:00,40,11,1.0,1.0
2025-05-26 00:00:00+00:00,27,8,4.0,1.0
2025-05-27 00:00:00+00:00,38,12,5.0,2.0
2025-05-28 00:00:00+00:00,47,16,3.0,3.0
2025-05-29 00:00:00+00:00,36,12,4.0,3.0
2025-05-30 00:00:00+00:00,32,12,1.0,1.0
2025-05-31 00:00:00+00:00,31,11,,
