time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-13 00:00:00+00:00,34,13,0,0
2026-04-14 00:00:00+00:00,33,13,0,0
2026-04-15 00:00:00+00:00,30,11,0,0
2026-04-16 00:00:00+00:00,56,13,0,0
2026-04-17 00:00:00+00:00,41,10,0,0
2026-04-18 00:00:00+00:00,42,12,0,0
2026-04-19 00:00:00+00:00,35,10,1,1
2026-04-20 00:00:00+00:00,32,12,1,1
2026-04-21 00:00:00+00:00,36,13,0,0
2026-04-22 00:00:00+00:00,36,14,0,0
2026-04-23 00:00:00+00:00,34,13,0,0
2026-04-24 00:00:00+00:00,41,15,0,0
2026-04-25 00:00:00+00:00,28,9,0,0
2026-04-26 00:00:00+00:00,31,10,1,1
