time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-28 00:00:00+00:00,30,9,,
2025-11-29 00:00:00+00:00,28,9,4.0,2.0
2025-11-30 00:00:00+00:00,35,11,2.0,2.0
2025-12-01 00:00:00+00:00,34,12,,
2025-12-02 00:00:00+00:00,37,13,,
2025-12-03 00:00:00+00:00,38,12,,
2025-12-04 00:00:00+00:00,32,11,1.0,1.0
2025-12-05 00:00:00+00:00,36,10,,
2025-12-06 00:00:00+00:00,29,10,,
2025-12-07 00:00:00+00:00,28,9,1.0,1.0
2025-12-08 00:00:00+00:00,29,10,1.0,1.0
2025-12-09 00:00:00+00:00,28,9,3.0,1.0
2025-12-10 00:00:00+00:00,30,10,1.0,1.0
2025-12-11 00:00:00+00:00,32,11,,
