time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-11 00:00:00+00:00,33,12,,
2025-12-12 00:00:00+00:00,36,12,3.0,1.0
2025-12-13 00:00:00+00:00,32,11,,
2025-12-14 00:00:00+00:00,28,9,3.0,3.0
2025-12-15 00:00:00+00:00,33,10,4.0,1.0
2025-12-16 00:00:00+00:00,28,9,3.0,3.0
2025-12-17 00:00:00+00:00,29,10,,
2025-12-18 00:00:00+00:00,32,8,,
2025-12-19 00:00:00+00:00,32,14,1.0,1.0
2025-12-20 00:00:00+00:00,31,10,,
2025-12-21 00:00:00+00:00,31,10,,
2025-12-22 00:00:00+00:00,31,10,1.0,1.0
2025-12-23 00:00:00+00:00,28,9,2.0,2.0
2025-12-24 00:00:00+00:00,28,10,,
