time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-01 00:00:00+00:00,20,7,4.0,2.0
2024-10-02 00:00:00+00:00,14,3,,
2024-10-03 00:00:00+00:00,15,2,,
2024-10-04 00:00:00+00:00,15,4,3.0,1.0
2024-10-05 00:00:00+00:00,17,5,1.0,1.0
2024-10-06 00:00:00+00:00,21,6,,
2024-10-07 00:00:00+00:00,15,3,1.0,1.0
2024-10-08 00:00:00+00:00,15,3,1.0,1.0
2024-10-09 00:00:00+00:00,20,8,1.0,1.0
2024-10-10 00:00:00+00:00,16,5,6.0,2.0
2024-10-11 00:00:00+00:00,13,2,1.0,1.0
2024-10-12 00:00:00+00:00,15,4,3.0,3.0
2024-10-13 00:00:00+00:00,14,3,1.0,1.0
2024-10-14 00:00:00+00:00,14,3,3.0,2.0
