time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-14 00:00:00+00:00,42,12,4,3
2024-03-15 00:00:00+00:00,42,10,3,1
2024-03-16 00:00:00+00:00,10,4,2,1
2024-03-17 00:00:00+00:00,14,6,1,1
2024-03-18 00:00:00+00:00,12,5,8,4
2024-03-19 00:00:00+00:00,24,8,18,1
2024-03-20 00:00:00+00:00,16,5,7,3
2024-03-21 00:00:00+00:00,19,5,3,1
2024-03-22 00:00:00+00:00,5,3,5,1
2024-03-23 00:00:00+00:00,13,4,3,1
2024-03-24 00:00:00+00:00,8,4,1,1
2024-03-25 00:00:00+00:00,11,7,2,2
2024-03-26 00:00:00+00:00,9,5,4,1
2024-03-27 00:00:00+00:00,14,6,3,2
