time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-05 00:00:00+00:00,16,10,1.0,1.0
2024-03-06 00:00:00+00:00,14,9,,
2024-03-07 00:00:00+00:00,14,7,,
2024-03-08 00:00:00+00:00,14,6,5.0,1.0
2024-03-09 00:00:00+00:00,9,4,1.0,1.0
2024-03-10 00:00:00+00:00,26,9,7.0,2.0
2024-03-11 00:00:00+00:00,29,12,9.0,2.0
2024-03-12 00:00:00+00:00,24,12,1.0,1.0
2024-03-13 00:00:00+00:00,68,14,,
2024-03-14 00:00:00+00:00,42,12,4.0,3.0
2024-03-15 00:00:00+00:00,42,10,3.0,1.0
2024-03-16 00:00:00+00:00,10,4,2.0,1.0
2024-03-17 00:00:00+00:00,14,6,1.0,1.0
2024-03-18 00:00:00+00:00,11,4,8.0,4.0
