time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-15 00:00:00+00:00,28,10,0,0
2026-06-16 00:00:00+00:00,20,8,0,0
2026-06-17 00:00:00+00:00,35,15,1,1
2026-06-18 00:00:00+00:00,34,13,0,0
2026-06-19 00:00:00+00:00,31,11,0,0
2026-06-20 00:00:00+00:00,37,14,0,0
2026-06-21 00:00:00+00:00,41,19,0,0
2026-06-22 00:00:00+00:00,34,14,0,0
2026-06-23 00:00:00+00:00,35,14,0,0
2026-06-24 00:00:00+00:00,32,11,0,0
2026-06-25 00:00:00+00:00,34,13,0,0
2026-06-26 00:00:00+00:00,36,15,8,1
2026-06-27 00:00:00+00:00,32,12,0,0
2026-06-28 00:00:00+00:00,44,10,0,0
