time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-21 00:00:00+00:00,32,11,1.0,1.0
2025-03-22 00:00:00+00:00,43,15,,
2025-03-23 00:00:00+00:00,30,10,15.0,3.0
2025-03-24 00:00:00+00:00,32,11,2.0,1.0
2025-03-25 00:00:00+00:00,28,9,3.0,3.0
2025-03-26 00:00:00+00:00,30,10,3.0,1.0
2025-03-27 00:00:00+00:00,34,12,,
2025-03-28 00:00:00+00:00,26,8,,
2025-03-29 00:00:00+00:00,27,10,4.0,2.0
2025-03-30 00:00:00+00:00,30,10,7.0,2.0
2025-03-31 00:00:00+00:00,35,13,5.0,2.0
2025-04-01 00:00:00+00:00,34,12,,
2025-04-02 00:00:00+00:00,32,11,5.0,1.0
2025-04-03 00:00:00+00:00,34,11,1.0,1.0
