time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-04 00:00:00+00:00,45,23,7,2
2026-06-05 00:00:00+00:00,32,17,13,2
2026-06-06 00:00:00+00:00,30,13,0,0
2026-06-07 00:00:00+00:00,46,16,1,1
2026-06-08 00:00:00+00:00,69,22,0,0
2026-06-09 00:00:00+00:00,28,10,0,0
2026-06-10 00:00:00+00:00,40,18,1,1
2026-06-11 00:00:00+00:00,31,11,1,1
2026-06-12 00:00:00+00:00,38,14,1,1
2026-06-13 00:00:00+00:00,29,12,0,0
2026-06-14 00:00:00+00:00,23,8,0,0
2026-06-15 00:00:00+00:00,28,10,0,0
2026-06-16 00:00:00+00:00,20,8,0,0
2026-06-17 00:00:00+00:00,35,15,1,1
