time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-16 00:00:00+00:00,41,17,0,0
2026-03-17 00:00:00+00:00,38,17,7,3
2026-03-18 00:00:00+00:00,43,18,0,0
2026-03-19 00:00:00+00:00,34,13,1,1
2026-03-20 00:00:00+00:00,26,9,1,1
2026-03-21 00:00:00+00:00,32,14,0,0
2026-03-22 00:00:00+00:00,27,9,0,0
2026-03-23 00:00:00+00:00,35,11,2,2
2026-03-24 00:00:00+00:00,30,11,0,0
2026-03-25 00:00:00+00:00,28,10,4,3
2026-03-26 00:00:00+00:00,29,9,0,0
2026-03-27 00:00:00+00:00,27,9,0,0
2026-03-28 00:00:00+00:00,29,10,0,0
2026-03-29 00:00:00+00:00,24,7,1,1
