time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-02 00:00:00+00:00,15,8,,
2025-10-03 00:00:00+00:00,4,3,,
2025-10-04 00:00:00+00:00,11,5,,
2025-10-05 00:00:00+00:00,10,4,,
2025-10-06 00:00:00+00:00,8,4,,
2025-10-07 00:00:00+00:00,9,4,2.0,1.0
2025-10-08 00:00:00+00:00,4,2,3.0,3.0
2025-10-09 00:00:00+00:00,6,2,6.0,2.0
2025-10-10 00:00:00+00:00,4,2,,
2025-10-11 00:00:00+00:00,17,2,,
2025-10-12 00:00:00+00:00,6,3,2.0,2.0
2025-10-13 00:00:00+00:00,2,1,2.0,2.0
2025-10-14 00:00:00+00:00,17,8,2.0,2.0
2025-10-15 00:00:00+00:00,11,6,,
