time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-13 00:00:00+00:00,26,8,,
2025-04-14 00:00:00+00:00,39,12,1.0,1.0
2025-04-15 00:00:00+00:00,34,12,1.0,1.0
2025-04-16 00:00:00+00:00,38,12,,
2025-04-17 00:00:00+00:00,26,8,,
2025-04-18 00:00:00+00:00,27,9,3.0,3.0
2025-04-19 00:00:00+00:00,26,9,2.0,2.0
2025-04-20 00:00:00+00:00,30,9,,
2025-04-21 00:00:00+00:00,41,15,,
2025-04-22 00:00:00+00:00,25,8,,
2025-04-23 00:00:00+00:00,41,12,3.0,2.0
2025-04-24 00:00:00+00:00,34,10,,
2025-04-25 00:00:00+00:00,38,13,1.0,1.0
2025-04-26 00:00:00+00:00,34,11,2.0,1.0
