time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-29 00:00:00+00:00,37,16,2,2
2026-04-30 00:00:00+00:00,42,18,1,1
2026-05-01 00:00:00+00:00,32,11,2,2
2026-05-02 00:00:00+00:00,33,13,0,0
2026-05-03 00:00:00+00:00,36,13,0,0
2026-05-04 00:00:00+00:00,32,13,1,1
2026-05-05 00:00:00+00:00,32,10,1,1
2026-05-06 00:00:00+00:00,37,14,0,0
2026-05-07 00:00:00+00:00,36,13,0,0
2026-05-08 00:00:00+00:00,28,8,2,1
2026-05-09 00:00:00+00:00,25,8,0,0
2026-05-10 00:00:00+00:00,30,11,0,0
2026-05-11 00:00:00+00:00,32,12,0,0
2026-05-12 00:00:00+00:00,32,9,0,0
