time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-08 00:00:00+00:00,28,8,2,1
2026-05-09 00:00:00+00:00,25,8,0,0
2026-05-10 00:00:00+00:00,30,11,0,0
2026-05-11 00:00:00+00:00,32,12,0,0
2026-05-12 00:00:00+00:00,32,9,0,0
2026-05-13 00:00:00+00:00,29,11,1,1
2026-05-14 00:00:00+00:00,39,15,2,1
2026-05-15 00:00:00+00:00,32,12,2,2
2026-05-16 00:00:00+00:00,28,10,0,0
2026-05-17 00:00:00+00:00,43,14,0,0
2026-05-18 00:00:00+00:00,39,12,0,0
2026-05-19 00:00:00+00:00,35,11,2,2
2026-05-20 00:00:00+00:00,40,13,0,0
2026-05-21 00:00:00+00:00,48,17,0,0
