time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-05 00:00:00+00:00,44,15,,
2025-03-06 00:00:00+00:00,33,12,,
2025-03-07 00:00:00+00:00,40,15,,
2025-03-08 00:00:00+00:00,28,9,2.0,2.0
2025-03-09 00:00:00+00:00,27,9,,
2025-03-10 00:00:00+00:00,31,11,,
2025-03-11 00:00:00+00:00,29,11,1.0,1.0
2025-03-12 00:00:00+00:00,28,9,,
2025-03-13 00:00:00+00:00,31,11,5.0,2.0
2025-03-14 00:00:00+00:00,48,13,4.0,1.0
2025-03-15 00:00:00+00:00,31,9,,
2025-03-16 00:00:00+00:00,36,11,1.0,1.0
2025-03-17 00:00:00+00:00,35,11,,
2025-03-18 00:00:00+00:00,36,12,,
