time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-23 00:00:00+00:00,35,11,2,2
2026-03-24 00:00:00+00:00,30,11,0,0
2026-03-25 00:00:00+00:00,28,10,4,3
2026-03-26 00:00:00+00:00,29,9,0,0
2026-03-27 00:00:00+00:00,27,9,0,0
2026-03-28 00:00:00+00:00,29,10,0,0
2026-03-29 00:00:00+00:00,24,7,1,1
2026-03-30 00:00:00+00:00,33,12,3,1
2026-03-31 00:00:00+00:00,31,13,0,0
2026-04-01 00:00:00+00:00,36,14,2,2
2026-04-02 00:00:00+00:00,31,13,5,5
2026-04-03 00:00:00+00:00,34,14,0,0
2026-04-04 00:00:00+00:00,41,14,1,1
2026-04-05 00:00:00+00:00,35,13,6,1
