time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-28 00:00:00+00:00,23,8,1,1
2026-03-01 00:00:00+00:00,32,12,1,1
2026-03-02 00:00:00+00:00,35,15,0,0
2026-03-03 00:00:00+00:00,37,14,3,3
2026-03-04 00:00:00+00:00,33,12,0,0
2026-03-05 00:00:00+00:00,50,15,3,1
2026-03-06 00:00:00+00:00,38,14,3,1
2026-03-07 00:00:00+00:00,35,11,0,0
2026-03-08 00:00:00+00:00,34,14,3,2
2026-03-09 00:00:00+00:00,38,14,0,0
2026-03-10 00:00:00+00:00,37,11,0,0
2026-03-11 00:00:00+00:00,25,8,1,1
2026-03-12 00:00:00+00:00,32,12,0,0
2026-03-13 00:00:00+00:00,36,14,0,0
