time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-19 00:00:00+00:00,24,8,18.0,1.0
2024-03-20 00:00:00+00:00,16,5,7.0,3.0
2024-03-21 00:00:00+00:00,19,5,3.0,1.0
2024-03-22 00:00:00+00:00,5,3,5.0,1.0
2024-03-23 00:00:00+00:00,13,4,3.0,1.0
2024-03-24 00:00:00+00:00,8,4,1.0,1.0
2024-03-25 00:00:00+00:00,11,7,2.0,2.0
2024-03-26 00:00:00+00:00,9,5,4.0,1.0
2024-03-27 00:00:00+00:00,17,8,6.0,3.0
2024-03-28 00:00:00+00:00,28,9,7.0,2.0
2024-03-29 00:00:00+00:00,6,3,,
2024-03-30 00:00:00+00:00,14,5,,
2024-03-31 00:00:00+00:00,13,7,,
2024-04-01 00:00:00+00:00,9,4,9.0,1.0
