time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-23 00:00:00+00:00,16,4,,
2024-10-24 00:00:00+00:00,16,4,2.0,1.0
2024-10-25 00:00:00+00:00,18,5,2.0,1.0
2024-10-26 00:00:00+00:00,19,7,3.0,1.0
2024-10-27 00:00:00+00:00,16,5,2.0,2.0
2024-10-28 00:00:00+00:00,17,5,4.0,2.0
2024-10-29 00:00:00+00:00,18,7,1.0,1.0
2024-10-30 00:00:00+00:00,15,2,2.0,2.0
2024-10-31 00:00:00+00:00,16,5,,
2024-11-01 00:00:00+00:00,21,5,7.0,3.0
2024-11-02 00:00:00+00:00,16,4,1.0,1.0
2024-11-03 00:00:00+00:00,17,6,1.0,1.0
2024-11-04 00:00:00+00:00,16,4,,
2024-11-05 00:00:00+00:00,16,4,,
