time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-26 00:00:00+00:00,14,3,,
2024-11-27 00:00:00+00:00,14,3,4.0,1.0
2024-11-28 00:00:00+00:00,18,6,7.0,1.0
2024-11-29 00:00:00+00:00,16,4,,
2024-11-30 00:00:00+00:00,13,2,,
2024-12-01 00:00:00+00:00,16,4,4.0,2.0
2024-12-02 00:00:00+00:00,15,4,2.0,1.0
2024-12-03 00:00:00+00:00,17,4,1.0,1.0
2024-12-04 00:00:00+00:00,24,7,3.0,2.0
2024-12-05 00:00:00+00:00,16,4,,
2024-12-06 00:00:00+00:00,18,5,5.0,2.0
2024-12-07 00:00:00+00:00,15,4,,
2024-12-08 00:00:00+00:00,18,3,,
2024-12-09 00:00:00+00:00,23,4,,
