time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-25 00:00:00+00:00,16,5,1.0,1.0
2024-07-26 00:00:00+00:00,18,6,10.0,6.0
2024-07-27 00:00:00+00:00,15,3,,
2024-07-28 00:00:00+00:00,26,5,17.0,2.0
2024-07-29 00:00:00+00:00,19,4,5.0,1.0
2024-07-30 00:00:00+00:00,12,1,12.0,1.0
2024-07-31 00:00:00+00:00,18,7,7.0,2.0
2024-08-01 00:00:00+00:00,13,2,,
2024-08-02 00:00:00+00:00,20,8,2.0,2.0
2024-08-03 00:00:00+00:00,16,5,6.0,3.0
2024-08-04 00:00:00+00:00,17,5,,
2024-08-05 00:00:00+00:00,15,4,2.0,1.0
2024-08-06 00:00:00+00:00,18,6,6.0,2.0
2024-08-07 00:00:00+00:00,19,6,6.0,4.0
