time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-21 00:00:00+00:00,25,7,9.0,2.0
2025-10-22 00:00:00+00:00,17,7,,
2025-10-23 00:00:00+00:00,10,5,1.0,1.0
2025-10-24 00:00:00+00:00,7,5,1.0,1.0
2025-10-25 00:00:00+00:00,6,3,,
2025-10-26 00:00:00+00:00,7,4,,
2025-10-27 00:00:00+00:00,6,3,1.0,1.0
2025-10-28 00:00:00+00:00,9,6,1.0,1.0
2025-10-29 00:00:00+00:00,6,3,,
2025-10-30 00:00:00+00:00,6,3,1.0,1.0
2025-10-31 00:00:00+00:00,15,6,,
2025-11-01 00:00:00+00:00,5,3,,
2025-11-02 00:00:00+00:00,6,4,1.0,1.0
2025-11-03 00:00:00+00:00,6,3,7.0,1.0
