referrer,views_total,views_unique
Google,776,543
github.com,153,98
search.brave.com,66,38
youtube.com,63,44
Bing,50,28
DuckDuckGo,48,38
wicksipedia.com,47,29
chatgpt.com,10,9
zdharma-continuum.github.io,10,7
gist.github.com,8,7
