url_path,views_total,views_unique
/zdharma-continuum/zinit,2287,1462
/zdharma-continuum/zinit/wiki/Recipes-for-popular-programs,28,13
/zdharma-continuum/zinit/issues,23,16
/zdharma-continuum/zinit/wiki,23,11
/zdharma-continuum/zinit/blob/main/zinit.zsh,18,12
/zdharma-continuum/zinit/discussions/533,17,15
/zdharma-continuum/zinit/tree/main/scripts,15,8
/zdharma-continuum/zinit/blob/main/scripts/install.sh,14,6
/zdharma-continuum/zinit/blob/main/README.md,13,11
/zdharma-continuum/zinit/discussions/487,12,10
