referrer,views_total,views_unique
Google,1638,862
youtube.com,189,139
github.com,180,98
DuckDuckGo,151,67
search.brave.com,116,51
Bing,81,42
cn.bing.com,40,18
qiita.com,28,14
chatgpt.com,22,14
zdharma-continuum.github.io,15,11
