time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-17 00:00:00+00:00,990,595,242,107
2026-02-18 00:00:00+00:00,800,568,204,109
2026-02-19 00:00:00+00:00,909,639,185,107
2026-02-20 00:00:00+00:00,723,553,160,104
2026-02-21 00:00:00+00:00,674,521,131,87
2026-02-22 00:00:00+00:00,715,547,175,104
2026-02-23 00:00:00+00:00,728,576,155,112
2026-02-24 00:00:00+00:00,900,676,4420,118
2026-02-25 00:00:00+00:00,780,596,157,115
2026-02-26 00:00:00+00:00,827,583,250,122
2026-02-27 00:00:00+00:00,2026,538,264,121
2026-02-28 00:00:00+00:00,676,513,155,98
2026-03-01 00:00:00+00:00,679,483,101,79
2026-03-02 00:00:00+00:00,2410,623,166,112
