time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-18 00:00:00+00:00,569,456,239,164
2025-04-19 00:00:00+00:00,565,398,152,112
2025-04-20 00:00:00+00:00,555,400,207,114
2025-04-21 00:00:00+00:00,541,400,230,147
2025-04-22 00:00:00+00:00,546,426,246,156
2025-04-23 00:00:00+00:00,582,438,227,139
2025-04-24 00:00:00+00:00,571,386,215,131
2025-04-25 00:00:00+00:00,594,430,185,130
2025-04-26 00:00:00+00:00,473,374,139,74
2025-04-27 00:00:00+00:00,511,405,214,124
2025-04-28 00:00:00+00:00,586,478,222,146
2025-04-29 00:00:00+00:00,840,616,264,152
2025-04-30 00:00:00+00:00,706,541,228,133
2025-05-01 00:00:00+00:00,647,497,214,115
