url_path,views_total,views_unique
/zdharma-continuum/zinit,2412,1407
/zdharma-continuum/zinit/issues,91,33
/zdharma-continuum/zinit/releases,53,4
/zdharma-continuum/zinit/issues/647,27,22
/zdharma-continuum/zinit/discussions/533,24,20
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,24,16
/zdharma-continuum/zinit/blob/main/zinit.zsh,19,13
/zdharma-continuum/zinit/tree/main/scripts,17,16
/zdharma-continuum/zinit/blob/main/README.md,17,12
/zdharma-continuum/zinit/blob/main/scripts/install.sh,16,10
