time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-10 00:00:00+00:00,201,162,252,120
2024-10-11 00:00:00+00:00,148,135,265,139
2024-10-12 00:00:00+00:00,258,164,256,134
2024-10-13 00:00:00+00:00,208,135,192,124
2024-10-14 00:00:00+00:00,199,168,274,143
2024-10-15 00:00:00+00:00,199,180,235,163
2024-10-16 00:00:00+00:00,214,152,232,135
2024-10-17 00:00:00+00:00,185,146,260,164
2024-10-18 00:00:00+00:00,172,143,251,141
2024-10-19 00:00:00+00:00,181,157,261,101
2024-10-20 00:00:00+00:00,172,138,188,119
2024-10-21 00:00:00+00:00,174,148,292,158
2024-10-22 00:00:00+00:00,183,150,248,136
2024-10-23 00:00:00+00:00,162,139,265,130
