url_path,views_total,views_unique
/zdharma-continuum/zinit,2220,1225
/zdharma-continuum/zinit/issues,103,46
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,57,22
/zdharma-continuum/zinit/tree/main/scripts,55,22
/zdharma-continuum/zinit/blob/d05a5301150909d8b386ebb974e1d1634740d65d/zinit-install.zsh,50,2
/zdharma-continuum/zinit/blob/main/zinit.zsh,37,12
/zdharma-continuum/zinit/wiki/Recipes-for-popular-programs,36,14
/zdharma-continuum/zinit/discussions/533,33,22
/zdharma-continuum/zinit/discussions/651,32,19
/zdharma-continuum/zinit/tree/main/doc,26,11
