url_path,views_total,views_unique
/zdharma-continuum/zinit,2115,1185
/zdharma-continuum/zinit/issues,45,24
/zdharma-continuum/zinit/discussions/533,23,23
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,23,18
/zdharma-continuum/zinit/issues/647,20,18
/zdharma-continuum/zinit/discussions/651,18,10
/zdharma-continuum/zinit/blob/main/README.md,15,13
/zdharma-continuum/zinit/wiki/Recipes-for-popular-programs,14,12
/zdharma-continuum/zinit/discussions,12,6
/zdharma-continuum/zinit/tree/main/scripts,11,11
