url_path,views_total,views_unique
/zdharma-continuum/zinit,1455,861
/zdharma-continuum/zinit/issues,45,31
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,25,11
/zdharma-continuum/zinit/tree/main/scripts,25,9
/zdharma-continuum/zinit/blob/b7b8347cadfedfb9cec4f940e4cf60d4c42f3fb1/zinit.zsh,22,4
/zdharma-continuum/zinit/blob/main/zinit.zsh,21,8
/zdharma-continuum/zinit/blob/main/scripts/install.sh,20,7
/zdharma-continuum/zinit/commits/main,18,7
/zdharma-continuum/zinit/blob/main/README.md,15,8
/zdharma-continuum/zinit/wiki,14,10
