url_path,views_total,views_unique
/zdharma-continuum/zinit,1725,1059
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,57,26
/zdharma-continuum/zinit/issues,56,34
/zdharma-continuum/zinit/blob/main/zinit.zsh,42,10
/zdharma-continuum/zinit/blob/main/README.md,34,10
/zdharma-continuum/zinit/tree/main/scripts,32,12
/zdharma-continuum/zinit/tree/main/doc,28,9
/zdharma-continuum/zinit/wiki,22,13
/zdharma-continuum/zinit/blob/main/scripts/install.sh,22,10
/zdharma-continuum/zinit/tree/main/share,22,7
