time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-23 00:00:00+00:00,469,383,151,85
2025-08-24 00:00:00+00:00,527,416,176,112
2025-08-25 00:00:00+00:00,532,435,183,118
2025-08-26 00:00:00+00:00,690,532,199,125
2025-08-27 00:00:00+00:00,845,536,191,136
2025-08-28 00:00:00+00:00,641,465,281,143
2025-08-29 00:00:00+00:00,609,475,257,110
2025-08-30 00:00:00+00:00,699,445,138,104
2025-08-31 00:00:00+00:00,985,593,144,86
2025-09-01 00:00:00+00:00,950,715,201,125
2025-09-02 00:00:00+00:00,686,539,230,129
2025-09-03 00:00:00+00:00,737,548,251,136
2025-09-04 00:00:00+00:00,844,549,246,110
2025-09-05 00:00:00+00:00,671,471,174,113
