time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-29 00:00:00+00:00,135,123,224,118
2024-12-30 00:00:00+00:00,181,144,199,133
2024-12-31 00:00:00+00:00,158,114,197,103
2025-01-01 00:00:00+00:00,138,112,136,94
2025-01-02 00:00:00+00:00,181,140,248,128
2025-01-03 00:00:00+00:00,159,113,216,114
2025-01-04 00:00:00+00:00,132,113,227,123
2025-01-05 00:00:00+00:00,126,115,190,102
2025-01-06 00:00:00+00:00,155,139,237,138
2025-01-07 00:00:00+00:00,208,179,212,128
2025-01-08 00:00:00+00:00,181,166,267,149
2025-01-09 00:00:00+00:00,162,136,248,143
2025-01-10 00:00:00+00:00,160,145,201,124
2025-01-11 00:00:00+00:00,107,97,142,82
