time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-12 00:00:00+00:00,801,579,196,126
2026-03-13 00:00:00+00:00,712,550,237,145
2026-03-14 00:00:00+00:00,755,581,166,118
2026-03-15 00:00:00+00:00,668,504,193,105
2026-03-16 00:00:00+00:00,852,630,287,152
2026-03-17 00:00:00+00:00,698,550,212,128
2026-03-18 00:00:00+00:00,882,623,202,131
2026-03-19 00:00:00+00:00,774,631,239,152
2026-03-20 00:00:00+00:00,814,596,211,136
2026-03-21 00:00:00+00:00,681,507,179,111
2026-03-22 00:00:00+00:00,725,550,169,113
2026-03-23 00:00:00+00:00,914,651,244,150
2026-03-24 00:00:00+00:00,757,577,206,133
2026-03-25 00:00:00+00:00,811,595,246,152
